,Date,Open,High,Low,Close,Adj Close,Volume
3934,"May 17, 2005",27.82,27.82,27.82,27.82,20.53,-
3935,"May 16, 2005",27.63,27.63,27.63,27.63,20.39,-
3936,"May 13, 2005",27.34,27.34,27.34,27.34,20.18,-
3937,"May 12, 2005",27.47,27.47,27.47,27.47,20.27,-
3938,"May 11, 2005",27.76,27.76,27.76,27.76,20.49,-
3939,"May 10, 2005",27.64,27.64,27.64,27.64,20.40,-
3940,"May 09, 2005",27.93,27.93,27.93,27.93,20.61,-
3941,"May 06, 2005",27.74,27.74,27.74,27.74,20.47,-
3942,"May 05, 2005",27.75,27.75,27.75,27.75,20.48,-
3943,"May 04, 2005",27.80,27.80,27.80,27.80,20.52,-
3944,"May 03, 2005",27.44,27.44,27.44,27.44,20.25,-
3945,"May 02, 2005",27.47,27.47,27.47,27.47,20.27,-
3946,"Apr 29, 2005",27.33,27.33,27.33,27.33,20.17,-
3947,"Apr 28, 2005",27.04,27.04,27.04,27.04,19.96,-
3948,"Apr 27, 2005",27.36,27.36,27.36,27.36,20.19,-
3949,"Apr 26, 2005",27.28,27.28,27.28,27.28,20.13,-
3950,"Apr 25, 2005",27.53,27.53,27.53,27.53,20.32,-
3951,"Apr 22, 2005",27.27,27.27,27.27,27.27,20.13,-
3952,"Apr 21, 2005",27.50,27.50,27.50,27.50,20.30,-
3953,"Apr 20, 2005",26.98,26.98,26.98,26.98,19.91,-
3954,"Apr 19, 2005",27.34,27.34,27.34,27.34,20.18,-
3955,"Apr 18, 2005",27.14,27.14,27.14,27.14,20.03,-
3956,"Apr 15, 2005",27.05,27.05,27.05,27.05,19.96,-
3957,"Apr 14, 2005",27.48,27.48,27.48,27.48,20.28,-
3958,"Apr 13, 2005",27.79,27.79,27.79,27.79,20.51,-
3959,"Apr 12, 2005",28.12,28.12,28.12,28.12,20.75,-
3960,"Apr 11, 2005",27.96,27.96,27.96,27.96,20.63,-
3961,"Apr 08, 2005",27.98,27.98,27.98,27.98,20.65,-
3962,"Apr 07, 2005",28.23,28.23,28.23,28.23,20.83,-
3963,"Apr 06, 2005",28.07,28.07,28.07,28.07,20.72,-
3964,"Apr 05, 2005",28.00,28.00,28.00,28.00,20.66,-
3965,"Apr 04, 2005",27.89,27.89,27.89,27.89,20.58,-
3966,"Apr 01, 2005",27.81,27.81,27.81,27.81,20.52,-
3967,"Mar 31, 2005",27.98,27.98,27.98,27.98,20.65,-
3968,"Mar 30, 2005",27.97,27.97,27.97,27.97,20.64,-
3969,"Mar 29, 2005",27.60,27.60,27.60,27.60,20.37,-
3970,"Mar 28, 2005",27.83,27.83,27.83,27.83,20.54,-
3971,"Mar 24, 2005",27.79,27.79,27.79,27.79,20.51,-
3972,"Mar 23, 2005",27.78,27.78,27.78,27.78,20.50,-
3973,"Mar 22, 2005",27.92,27.92,27.92,27.92,20.53,-
3974,"Mar 21, 2005",28.18,28.18,28.18,28.18,20.72,-
3975,"Mar 18, 2005",28.29,28.29,28.29,28.29,20.80,-
3976,"Mar 17, 2005",28.33,28.33,28.33,28.33,20.83,-
3977,"Mar 16, 2005",28.26,28.26,28.26,28.26,20.78,-
3978,"Mar 15, 2005",28.50,28.50,28.50,28.50,20.95,-
3979,"Mar 14, 2005",28.69,28.69,28.69,28.69,21.09,-
3980,"Mar 11, 2005",28.51,28.51,28.51,28.51,20.96,-
3981,"Mar 10, 2005",28.67,28.67,28.67,28.67,21.08,-
3982,"Mar 09, 2005",28.66,28.66,28.66,28.66,21.07,-
3983,"Mar 08, 2005",28.95,28.95,28.95,28.95,21.28,-
3984,"Mar 07, 2005",29.11,29.11,29.11,29.11,21.40,-
3985,"Mar 04, 2005",29.02,29.02,29.02,29.02,21.34,-
3986,"Mar 03, 2005",28.76,28.76,28.76,28.76,21.14,-
3987,"Mar 02, 2005",28.75,28.75,28.75,28.75,21.14,-
3988,"Mar 01, 2005",28.75,28.75,28.75,28.75,21.14,-
3989,"Feb 28, 2005",28.59,28.59,28.59,28.59,21.02,-
3990,"Feb 25, 2005",28.76,28.76,28.76,28.76,21.14,-
3991,"Feb 24, 2005",28.48,28.48,28.48,28.48,20.94,-
3992,"Feb 23, 2005",28.24,28.24,28.24,28.24,20.76,-
3993,"Feb 22, 2005",28.10,28.10,28.10,28.10,20.66,-
3994,"Feb 18, 2005",28.52,28.52,28.52,28.52,20.97,-
3995,"Feb 17, 2005",28.52,28.52,28.52,28.52,20.97,-
3996,"Feb 16, 2005",28.74,28.74,28.74,28.74,21.13,-
3997,"Feb 15, 2005",28.71,28.71,28.71,28.71,21.11,-
3998,"Feb 14, 2005",28.62,28.62,28.62,28.62,21.04,-
3999,"Feb 11, 2005",28.59,28.59,28.59,28.59,21.02,-
4000,"Feb 10, 2005",28.37,28.37,28.37,28.37,20.86,-
4001,"Feb 09, 2005",28.27,28.27,28.27,28.27,20.78,-
4002,"Feb 08, 2005",28.54,28.54,28.54,28.54,20.98,-
4003,"Feb 07, 2005",28.52,28.52,28.52,28.52,20.97,-
4004,"Feb 04, 2005",28.55,28.55,28.55,28.55,20.99,-
4005,"Feb 03, 2005",28.24,28.24,28.24,28.24,20.76,-
4006,"Feb 02, 2005",28.31,28.31,28.31,28.31,20.81,-
4007,"Feb 01, 2005",28.19,28.19,28.19,28.19,20.73,-
4008,"Jan 31, 2005",28.00,28.00,28.00,28.00,20.59,-
4009,"Jan 28, 2005",27.73,27.73,27.73,27.73,20.39,-
4010,"Jan 27, 2005",27.81,27.81,27.81,27.81,20.45,-
4011,"Jan 26, 2005",27.79,27.79,27.79,27.79,20.43,-
4012,"Jan 25, 2005",27.62,27.62,27.62,27.62,20.31,-
4013,"Jan 24, 2005",27.53,27.53,27.53,27.53,20.24,-
4014,"Jan 21, 2005",27.67,27.67,27.67,27.67,20.34,-
4015,"Jan 20, 2005",27.82,27.82,27.82,27.82,20.45,-
4016,"Jan 19, 2005",28.03,28.03,28.03,28.03,20.61,-
4017,"Jan 18, 2005",28.29,28.29,28.29,28.29,20.80,-
4018,"Jan 14, 2005",28.02,28.02,28.02,28.02,20.60,-
4019,"Jan 13, 2005",27.83,27.83,27.83,27.83,20.46,-
4020,"Jan 12, 2005",28.03,28.03,28.03,28.03,20.61,-
4021,"Jan 11, 2005",27.93,27.93,27.93,27.93,20.53,-
4022,"Jan 10, 2005",28.12,28.12,28.12,28.12,20.67,-
4023,"Jan 07, 2005",28.01,28.01,28.01,28.01,20.59,-
4024,"Jan 06, 2005",28.06,28.06,28.06,28.06,20.63,-
4025,"Jan 05, 2005",27.96,27.96,27.96,27.96,20.56,-
4026,"Jan 04, 2005",28.12,28.12,28.12,28.12,20.67,-
4027,"Jan 03, 2005",28.49,28.49,28.49,28.49,20.95,-
4028,"Dec 31, 2004",28.77,28.77,28.77,28.77,21.15,-
4029,"Dec 30, 2004",28.81,28.81,28.81,28.81,21.18,-
4030,"Dec 29, 2004",28.80,28.80,28.80,28.80,21.17,-
4031,"Dec 28, 2004",28.79,28.79,28.79,28.79,21.17,-
4032,"Dec 27, 2004",28.55,28.55,28.55,28.55,20.99,-
4033,"Dec 23, 2004",28.68,28.68,28.68,28.68,21.09,-
4034,"Dec 22, 2004",28.85,28.85,28.85,28.85,21.07,-
4035,"Dec 21, 2004",28.73,28.73,28.73,28.73,20.98,-
4036,"Dec 20, 2004",28.47,28.47,28.47,28.47,20.79,-
4037,"Dec 17, 2004",28.49,28.49,28.49,28.49,20.81,-
4038,"Dec 16, 2004",28.64,28.64,28.64,28.64,20.92,-
4039,"Dec 15, 2004",28.73,28.73,28.73,28.73,20.98,-
4040,"Dec 14, 2004",28.63,28.63,28.63,28.63,20.91,-
4041,"Dec 13, 2004",28.50,28.50,28.50,28.50,20.81,-
4042,"Dec 10, 2004",28.26,28.26,28.26,28.26,20.64,-
4043,"Dec 09, 2004",28.26,28.26,28.26,28.26,20.64,-
4044,"Dec 08, 2004",28.13,28.13,28.13,28.13,20.54,-
4045,"Dec 07, 2004",27.99,27.99,27.99,27.99,20.44,-
4046,"Dec 06, 2004",28.33,28.33,28.33,28.33,20.69,-
4047,"Dec 03, 2004",28.36,28.36,28.36,28.36,20.71,-
4048,"Dec 02, 2004",28.33,28.33,28.33,28.33,20.69,-
4049,"Dec 01, 2004",28.36,28.36,28.36,28.36,20.71,-
4050,"Nov 30, 2004",27.95,27.95,27.95,27.95,20.41,-
4051,"Nov 29, 2004",28.05,28.05,28.05,28.05,20.49,-
4052,"Nov 26, 2004",28.10,28.10,28.10,28.10,20.52,-
4053,"Nov 24, 2004",28.07,28.07,28.07,28.07,20.50,-
4054,"Nov 23, 2004",27.92,27.92,27.92,27.92,20.39,-
4055,"Nov 22, 2004",27.90,27.90,27.90,27.90,20.38,-
4056,"Nov 19, 2004",27.72,27.72,27.72,27.72,20.24,-
4057,"Nov 18, 2004",28.03,28.03,28.03,28.03,20.47,-
4058,"Nov 17, 2004",28.01,28.01,28.01,28.01,20.46,-
4059,"Nov 16, 2004",27.85,27.85,27.85,27.85,20.34,-
4060,"Nov 15, 2004",28.04,28.04,28.04,28.04,20.48,-
4061,"Nov 12, 2004",28.03,28.03,28.03,28.03,20.47,-
4062,"Nov 11, 2004",27.77,27.77,27.77,27.77,20.28,-
4063,"Nov 10, 2004",27.52,27.52,27.52,27.52,20.10,-
4064,"Nov 09, 2004",27.51,27.51,27.51,27.51,20.09,-
4065,"Nov 08, 2004",27.49,27.49,27.49,27.49,20.08,-
4066,"Nov 05, 2004",27.53,27.53,27.53,27.53,20.11,-
4067,"Nov 04, 2004",27.43,27.43,27.43,27.43,20.03,-
4068,"Nov 03, 2004",27.03,27.03,27.03,27.03,19.74,-
4069,"Nov 02, 2004",26.71,26.71,26.71,26.71,19.51,-
4070,"Nov 01, 2004",26.72,26.72,26.72,26.72,19.51,-
4071,"Oct 29, 2004",26.70,26.70,26.70,26.70,19.50,-
4072,"Oct 28, 2004",26.65,26.65,26.65,26.65,19.46,-
4073,"Oct 27, 2004",26.61,26.61,26.61,26.61,19.43,-
4074,"Oct 26, 2004",26.26,26.26,26.26,26.26,19.18,-
4075,"Oct 25, 2004",25.91,25.91,25.91,25.91,18.92,-
4076,"Oct 22, 2004",25.91,25.91,25.91,25.91,18.92,-
4077,"Oct 21, 2004",26.16,26.16,26.16,26.16,19.10,-
4078,"Oct 20, 2004",26.05,26.05,26.05,26.05,19.02,-
4079,"Oct 19, 2004",26.03,26.03,26.03,26.03,19.01,-
4080,"Oct 18, 2004",26.26,26.26,26.26,26.26,19.18,-
4081,"Oct 15, 2004",26.13,26.13,26.13,26.13,19.08,-
4082,"Oct 14, 2004",26.01,26.01,26.01,26.01,19.00,-
4083,"Oct 13, 2004",26.23,26.23,26.23,26.23,19.16,-
4084,"Oct 12, 2004",26.42,26.42,26.42,26.42,19.29,-
4085,"Oct 11, 2004",26.48,26.48,26.48,26.48,19.34,-
4086,"Oct 08, 2004",26.43,26.43,26.43,26.43,19.30,-
4087,"Oct 07, 2004",26.63,26.63,26.63,26.63,19.45,-
4088,"Oct 06, 2004",26.91,26.91,26.91,26.91,19.65,-
4089,"Oct 05, 2004",26.73,26.73,26.73,26.73,19.52,-
4090,"Oct 04, 2004",26.75,26.75,26.75,26.75,19.54,-
4091,"Oct 01, 2004",26.65,26.65,26.65,26.65,19.46,-
4092,"Sep 30, 2004",26.25,26.25,26.25,26.25,19.17,-
4093,"Sep 29, 2004",26.23,26.23,26.23,26.23,19.16,-
4094,"Sep 28, 2004",26.10,26.10,26.10,26.10,19.06,-
4095,"Sep 27, 2004",25.93,25.93,25.93,25.93,18.94,-
4096,"Sep 24, 2004",26.11,26.11,26.11,26.11,19.07,-
4097,"Sep 23, 2004",26.16,26.16,26.16,26.16,19.03,-
4098,"Sep 22, 2004",26.25,26.25,26.25,26.25,19.10,-
4099,"Sep 21, 2004",26.62,26.62,26.62,26.62,19.37,-
4100,"Sep 20, 2004",26.44,26.44,26.44,26.44,19.24,-
4101,"Sep 17, 2004",26.58,26.58,26.58,26.58,19.34,-
4102,"Sep 16, 2004",26.49,26.49,26.49,26.49,19.27,-
4103,"Sep 15, 2004",26.38,26.38,26.38,26.38,19.19,-
4104,"Sep 14, 2004",26.55,26.55,26.55,26.55,19.32,-
4105,"Sep 13, 2004",26.51,26.51,26.51,26.51,19.29,-
4106,"Sep 10, 2004",26.43,26.43,26.43,26.43,19.23,-
4107,"Sep 09, 2004",26.29,26.29,26.29,26.29,19.13,-
4108,"Sep 08, 2004",26.21,26.21,26.21,26.21,19.07,-
4109,"Sep 07, 2004",26.34,26.34,26.34,26.34,19.17,-
4110,"Sep 03, 2004",26.15,26.15,26.15,26.15,19.03,-
4111,"Sep 02, 2004",26.26,26.26,26.26,26.26,19.11,-
4112,"Sep 01, 2004",25.97,25.97,25.97,25.97,18.90,-
4113,"Aug 31, 2004",25.89,25.89,25.89,25.89,18.84,-
4114,"Aug 30, 2004",25.76,25.76,25.76,25.76,18.74,-
4115,"Aug 27, 2004",25.98,25.98,25.98,25.98,18.90,-
4116,"Aug 26, 2004",25.89,25.89,25.89,25.89,18.84,-
4117,"Aug 25, 2004",25.90,25.90,25.90,25.90,18.85,-
4118,"Aug 24, 2004",25.69,25.69,25.69,25.69,18.69,-
4119,"Aug 23, 2004",25.68,25.68,25.68,25.68,18.69,-
4120,"Aug 20, 2004",25.76,25.76,25.76,25.76,18.74,-
4121,"Aug 19, 2004",25.54,25.54,25.54,25.54,18.58,-
4122,"Aug 18, 2004",25.64,25.64,25.64,25.64,18.66,-
4123,"Aug 17, 2004",25.30,25.30,25.30,25.30,18.41,-
4124,"Aug 16, 2004",25.23,25.23,25.23,25.23,18.36,-
4125,"Aug 13, 2004",24.88,24.88,24.88,24.88,18.10,-
4126,"Aug 12, 2004",24.85,24.85,24.85,24.85,18.08,-
4127,"Aug 11, 2004",25.15,25.15,25.15,25.15,18.30,-
4128,"Aug 10, 2004",25.22,25.22,25.22,25.22,18.35,-
4129,"Aug 09, 2004",24.88,24.88,24.88,24.88,18.10,-
4130,"Aug 06, 2004",24.87,24.87,24.87,24.87,18.10,-
4131,"Aug 05, 2004",25.26,25.26,25.26,25.26,18.38,-
4132,"Aug 04, 2004",25.68,25.68,25.68,25.68,18.69,-
4133,"Aug 03, 2004",25.73,25.73,25.73,25.73,18.72,-
4134,"Aug 02, 2004",25.92,25.92,25.92,25.92,18.86,-
4135,"Jul 30, 2004",25.81,25.81,25.81,25.81,18.78,-
4136,"Jul 29, 2004",25.77,25.77,25.77,25.77,18.75,-
4137,"Jul 28, 2004",25.60,25.60,25.60,25.60,18.63,-
4138,"Jul 27, 2004",25.62,25.62,25.62,25.62,18.64,-
4139,"Jul 26, 2004",25.34,25.34,25.34,25.34,18.44,-
4140,"Jul 23, 2004",25.44,25.44,25.44,25.44,18.51,-
4141,"Jul 22, 2004",25.70,25.70,25.70,25.70,18.70,-
4142,"Jul 21, 2004",25.67,25.67,25.67,25.67,18.68,-
4143,"Jul 20, 2004",26.06,26.06,26.06,26.06,18.96,-
4144,"Jul 19, 2004",25.85,25.85,25.85,25.85,18.81,-
4145,"Jul 16, 2004",25.87,25.87,25.87,25.87,18.82,-
4146,"Jul 15, 2004",26.01,26.01,26.01,26.01,18.93,-
4147,"Jul 14, 2004",26.08,26.08,26.08,26.08,18.98,-
4148,"Jul 13, 2004",26.16,26.16,26.16,26.16,19.03,-
4149,"Jul 12, 2004",26.15,26.15,26.15,26.15,19.03,-
4150,"Jul 09, 2004",26.13,26.13,26.13,26.13,19.01,-
4151,"Jul 08, 2004",26.05,26.05,26.05,26.05,18.95,-
4152,"Jul 07, 2004",26.30,26.30,26.30,26.30,19.14,-
4153,"Jul 06, 2004",26.25,26.25,26.25,26.25,19.10,-
4154,"Jul 02, 2004",26.50,26.50,26.50,26.50,19.28,-
4155,"Jul 01, 2004",26.56,26.56,26.56,26.56,19.33,-
4156,"Jun 30, 2004",26.83,26.83,26.83,26.83,19.52,-
4157,"Jun 29, 2004",26.70,26.70,26.70,26.70,19.43,-
4158,"Jun 28, 2004",26.63,26.63,26.63,26.63,19.38,-
4159,"Jun 25, 2004",26.67,26.67,26.67,26.67,19.41,-
4160,"Jun 24, 2004",26.84,26.84,26.84,26.84,19.53,-
4161,"Jun 23, 2004",26.90,26.90,26.90,26.90,19.57,-
4162,"Jun 22, 2004",26.66,26.66,26.66,26.66,19.40,-
4163,"Jun 21, 2004",26.56,26.56,26.56,26.56,19.33,-
4164,"Jun 18, 2004",26.66,26.66,26.66,26.66,19.40,-
4165,"Jun 17, 2004",26.61,26.61,26.61,26.61,19.29,-
4166,"Jun 16, 2004",26.64,26.64,26.64,26.64,19.31,-
4167,"Jun 15, 2004",26.59,26.59,26.59,26.59,19.28,-
4168,"Jun 14, 2004",26.40,26.40,26.40,26.40,19.14,-
4169,"Jun 10, 2004",26.68,26.68,26.68,26.68,19.34,-
4170,"Jun 09, 2004",26.58,26.58,26.58,26.58,19.27,-
4171,"Jun 08, 2004",26.85,26.85,26.85,26.85,19.47,-
4172,"Jun 07, 2004",26.83,26.83,26.83,26.83,19.45,-
4173,"Jun 04, 2004",26.41,26.41,26.41,26.41,19.15,-
4174,"Jun 03, 2004",26.26,26.26,26.26,26.26,19.04,-
4175,"Jun 02, 2004",26.49,26.49,26.49,26.49,19.21,-
4176,"Jun 01, 2004",26.41,26.41,26.41,26.41,19.15,-
4177,"May 28, 2004",26.38,26.38,26.38,26.38,19.13,-
4178,"May 27, 2004",26.37,26.37,26.37,26.37,19.12,-
4179,"May 26, 2004",26.23,26.23,26.23,26.23,19.02,-
4180,"May 25, 2004",26.16,26.16,26.16,26.16,18.97,-
4181,"May 24, 2004",25.73,25.73,25.73,25.73,18.65,-
4182,"May 21, 2004",25.64,25.64,25.64,25.64,18.59,-
4183,"May 20, 2004",25.53,25.53,25.53,25.53,18.51,-
4184,"May 19, 2004",25.51,25.51,25.51,25.51,18.50,-
4185,"May 18, 2004",25.57,25.57,25.57,25.57,18.54,-
4186,"May 17, 2004",25.38,25.38,25.38,25.38,18.40,-
4187,"May 14, 2004",25.66,25.66,25.66,25.66,18.60,-
4188,"May 13, 2004",25.69,25.69,25.69,25.69,18.63,-
4189,"May 12, 2004",25.71,25.71,25.71,25.71,18.64,-
4190,"May 11, 2004",25.68,25.68,25.68,25.68,18.62,-
4191,"May 10, 2004",25.43,25.43,25.43,25.43,18.44,-
4192,"May 07, 2004",25.76,25.76,25.76,25.76,18.68,-
4193,"May 06, 2004",26.16,26.16,26.16,26.16,18.97,-
4194,"May 05, 2004",26.37,26.37,26.37,26.37,19.12,-
4195,"May 04, 2004",26.31,26.31,26.31,26.31,19.08,-
4196,"May 03, 2004",26.25,26.25,26.25,26.25,19.03,-
4197,"Apr 30, 2004",26.02,26.02,26.02,26.02,18.87,-
4198,"Apr 29, 2004",26.20,26.20,26.20,26.20,19.00,-
4199,"Apr 28, 2004",26.43,26.43,26.43,26.43,19.16,-
4200,"Apr 27, 2004",26.82,26.82,26.82,26.82,19.45,-
4201,"Apr 26, 2004",26.77,26.77,26.77,26.77,19.41,-
4202,"Apr 23, 2004",26.87,26.87,26.87,26.87,19.48,-
4203,"Apr 22, 2004",26.88,26.88,26.88,26.88,19.49,-
4204,"Apr 21, 2004",26.49,26.49,26.49,26.49,19.21,-
4205,"Apr 20, 2004",26.34,26.34,26.34,26.34,19.10,-
4206,"Apr 19, 2004",26.75,26.75,26.75,26.75,19.39,-
4207,"Apr 16, 2004",26.69,26.69,26.69,26.69,19.35,-
4208,"Apr 15, 2004",26.56,26.56,26.56,26.56,19.26,-
4209,"Apr 14, 2004",26.56,26.56,26.56,26.56,19.26,-
4210,"Apr 13, 2004",26.61,26.61,26.61,26.61,19.29,-
4211,"Apr 12, 2004",27.01,27.01,27.01,27.01,19.58,-
4212,"Apr 08, 2004",26.90,26.90,26.90,26.90,19.50,-
4213,"Apr 07, 2004",26.94,26.94,26.94,26.94,19.53,-
4214,"Apr 06, 2004",27.07,27.07,27.07,27.07,19.63,-
4215,"Apr 05, 2004",27.16,27.16,27.16,27.16,19.69,-
4216,"Apr 02, 2004",26.98,26.98,26.98,26.98,19.56,-
4217,"Apr 01, 2004",26.75,26.75,26.75,26.75,19.39,-
4218,"Mar 31, 2004",26.58,26.58,26.58,26.58,19.27,-
4219,"Mar 30, 2004",26.57,26.57,26.57,26.57,19.26,-
4220,"Mar 29, 2004",26.44,26.44,26.44,26.44,19.17,-
4221,"Mar 26, 2004",26.09,26.09,26.09,26.09,18.92,-
4222,"Mar 25, 2004",26.19,26.19,26.19,26.19,18.99,-
4223,"Mar 24, 2004",25.75,25.75,25.75,25.75,18.67,-
4224,"Mar 23, 2004",25.82,25.82,25.82,25.82,18.72,-
4225,"Mar 22, 2004",25.85,25.85,25.85,25.85,18.74,-
4226,"Mar 19, 2004",26.21,26.21,26.21,26.21,19.00,-
4227,"Mar 18, 2004",26.47,26.47,26.47,26.47,19.13,-
4228,"Mar 17, 2004",26.52,26.52,26.52,26.52,19.17,-
4229,"Mar 16, 2004",26.19,26.19,26.19,26.19,18.93,-
4230,"Mar 15, 2004",26.08,26.08,26.08,26.08,18.85,-
4231,"Mar 12, 2004",26.49,26.49,26.49,26.49,19.14,-
4232,"Mar 11, 2004",26.13,26.13,26.13,26.13,18.88,-
4233,"Mar 10, 2004",26.50,26.50,26.50,26.50,19.15,-
4234,"Mar 09, 2004",26.91,26.91,26.91,26.91,19.45,-
4235,"Mar 08, 2004",27.08,27.08,27.08,27.08,19.57,-
4236,"Mar 05, 2004",27.31,27.31,27.31,27.31,19.74,-
4237,"Mar 04, 2004",27.25,27.25,27.25,27.25,19.69,-
4238,"Mar 03, 2004",27.12,27.12,27.12,27.12,19.60,-
4239,"Mar 02, 2004",27.09,27.09,27.09,27.09,19.58,-
4240,"Mar 01, 2004",27.24,27.24,27.24,27.24,19.69,-
4241,"Feb 27, 2004",26.96,26.96,26.96,26.96,19.48,-
4242,"Feb 26, 2004",26.93,26.93,26.93,26.93,19.46,-
4243,"Feb 25, 2004",26.86,26.86,26.86,26.86,19.41,-
4244,"Feb 24, 2004",26.71,26.71,26.71,26.71,19.30,-
4245,"Feb 23, 2004",26.75,26.75,26.75,26.75,19.33,-
4246,"Feb 20, 2004",26.88,26.88,26.88,26.88,19.43,-
4247,"Feb 19, 2004",26.96,26.96,26.96,26.96,19.48,-
4248,"Feb 18, 2004",27.10,27.10,27.10,27.10,19.59,-
4249,"Feb 17, 2004",27.21,27.21,27.21,27.21,19.66,-
4250,"Feb 13, 2004",26.94,26.94,26.94,26.94,19.47,-
4251,"Feb 12, 2004",27.10,27.10,27.10,27.10,19.59,-
4252,"Feb 11, 2004",27.23,27.23,27.23,27.23,19.68,-
4253,"Feb 10, 2004",26.95,26.95,26.95,26.95,19.48,-
4254,"Feb 09, 2004",26.79,26.79,26.79,26.79,19.36,-
4255,"Feb 06, 2004",26.82,26.82,26.82,26.82,19.38,-
4256,"Feb 05, 2004",26.44,26.44,26.44,26.44,19.11,-
4257,"Feb 04, 2004",26.38,26.38,26.38,26.38,19.06,-
4258,"Feb 03, 2004",26.65,26.65,26.65,26.65,19.26,-
4259,"Feb 02, 2004",26.65,26.65,26.65,26.65,19.26,-
4260,"Jan 30, 2004",26.57,26.57,26.57,26.57,19.20,-
4261,"Jan 29, 2004",26.61,26.61,26.61,26.61,19.23,-
4262,"Jan 28, 2004",26.54,26.54,26.54,26.54,19.18,-
4263,"Jan 27, 2004",26.92,26.92,26.92,26.92,19.46,-
4264,"Jan 26, 2004",27.17,27.17,27.17,27.17,19.64,-
4265,"Jan 23, 2004",26.87,26.87,26.87,26.87,19.42,-
4266,"Jan 22, 2004",26.89,26.89,26.89,26.89,19.43,-
4267,"Jan 21, 2004",26.98,26.98,26.98,26.98,19.50,-
4268,"Jan 20, 2004",26.80,26.80,26.80,26.80,19.37,-
4269,"Jan 16, 2004",26.77,26.77,26.77,26.77,19.35,-
4270,"Jan 15, 2004",26.57,26.57,26.57,26.57,19.20,-
4271,"Jan 14, 2004",26.54,26.54,26.54,26.54,19.18,-
4272,"Jan 13, 2004",26.33,26.33,26.33,26.33,19.03,-
4273,"Jan 12, 2004",26.46,26.46,26.46,26.46,19.12,-
4274,"Jan 09, 2004",26.31,26.31,26.31,26.31,19.01,-
4275,"Jan 08, 2004",26.51,26.51,26.51,26.51,19.16,-
4276,"Jan 07, 2004",26.38,26.38,26.38,26.38,19.06,-
4277,"Jan 06, 2004",26.30,26.30,26.30,26.30,19.01,-
4278,"Jan 05, 2004",26.25,26.25,26.25,26.25,18.97,-
4279,"Jan 02, 2004",25.94,25.94,25.94,25.94,18.75,-
4280,"Dec 31, 2003",25.99,25.99,25.99,25.99,18.78,-
4281,"Dec 30, 2003",25.99,25.99,25.99,25.99,18.78,-
4282,"Dec 29, 2003",25.98,25.98,25.98,25.98,18.78,-
4283,"Dec 26, 2003",25.65,25.65,25.65,25.65,18.54,-
4284,"Dec 24, 2003",25.60,25.60,25.60,25.60,18.50,-
4285,"Dec 23, 2003",25.64,25.64,25.64,25.64,18.53,-
4286,"Dec 22, 2003",25.55,25.55,25.55,25.55,18.46,-
4287,"Dec 19, 2003",25.45,25.45,25.45,25.45,18.39,-
4288,"Dec 18, 2003",25.57,25.57,25.57,25.57,18.40,-
4289,"Dec 17, 2003",25.26,25.26,25.26,25.26,18.18,-
4290,"Dec 16, 2003",25.22,25.22,25.22,25.22,18.15,-
4291,"Dec 15, 2003",25.09,25.09,25.09,25.09,18.05,-
4292,"Dec 12, 2003",25.28,25.28,25.28,25.28,18.19,-
4293,"Dec 11, 2003",25.20,25.20,25.20,25.20,18.13,-
4294,"Dec 10, 2003",24.87,24.87,24.87,24.87,17.90,-
4295,"Dec 09, 2003",24.94,24.94,24.94,24.94,17.95,-
4296,"Dec 08, 2003",25.17,25.17,25.17,25.17,18.11,-
4297,"Dec 05, 2003",25.00,25.00,25.00,25.00,17.99,-
4298,"Dec 04, 2003",25.19,25.19,25.19,25.19,18.13,-
4299,"Dec 03, 2003",25.12,25.12,25.12,25.12,18.08,-
4300,"Dec 02, 2003",25.20,25.20,25.20,25.20,18.13,-
4301,"Dec 01, 2003",25.28,25.28,25.28,25.28,18.19,-
4302,"Nov 28, 2003",24.99,24.99,24.99,24.99,17.98,-
4303,"Nov 26, 2003",24.97,24.97,24.97,24.97,17.97,-
4304,"Nov 25, 2003",24.86,24.86,24.86,24.86,17.89,-
4305,"Nov 24, 2003",24.79,24.79,24.79,24.79,17.84,-
4306,"Nov 21, 2003",24.37,24.37,24.37,24.37,17.54,-
4307,"Nov 20, 2003",24.32,24.32,24.32,24.32,17.50,-
4308,"Nov 19, 2003",24.50,24.50,24.50,24.50,17.63,-
4309,"Nov 18, 2003",24.33,24.33,24.33,24.33,17.51,-
4310,"Nov 17, 2003",24.54,24.54,24.54,24.54,17.66,-
4311,"Nov 14, 2003",24.71,24.71,24.71,24.71,17.78,-
4312,"Nov 13, 2003",24.91,24.91,24.91,24.91,17.93,-
4313,"Nov 12, 2003",24.91,24.91,24.91,24.91,17.93,-
4314,"Nov 11, 2003",24.58,24.58,24.58,24.58,17.69,-
4315,"Nov 10, 2003",24.63,24.63,24.63,24.63,17.72,-
4316,"Nov 07, 2003",24.81,24.81,24.81,24.81,17.85,-
4317,"Nov 06, 2003",24.89,24.89,24.89,24.89,17.91,-
4318,"Nov 05, 2003",24.74,24.74,24.74,24.74,17.80,-
4319,"Nov 04, 2003",24.75,24.75,24.75,24.75,17.81,-
4320,"Nov 03, 2003",24.86,24.86,24.86,24.86,17.89,-
4321,"Oct 31, 2003",24.64,24.64,24.64,24.64,17.73,-
4322,"Oct 30, 2003",24.57,24.57,24.57,24.57,17.68,-
